article_id,article_url,article_title,article_tags,image_id,image_url
3035,https://www.tristatehomepage.com/news/1st-barrel-of-bourbon-filled-at-western-kentucky-distilling-company/,1st barrel filled at Western Kentucky Distilling Company,distilling company,17CF09F97D2102AF63FFE24E500AE656,https://www.tristatehomepage.com/wp-content/uploads/sites/92/2023/07/ZY-Photo-2023-07-19-00000008.jpg
3036,https://duke.fm/2023/07/19/setting-sail-on-2023/,Setting sail on 2023,clifford;seattle seahawks;lambeau field;mark murphy;brian gutekunst;alex mcgough;danny etling;luke musgrave;aaron rodgers;notre dame|administration paul baniel;national revenue,0F050581FA51B6D8B940E0ADACCE2882,https://media.socastsrm.com/wordpress/wp-content/blogs.dir/2499/files/2023/07/20230719-102232-1200x675.jpg
3037,https://infotel.ca/newsitem/port-strike-bc-timeline/cp228717131,Timeline of events surrounding failed talk leading to the B.C. port strike | iNFOnews,alghabra;seamus oregan;darryl dyck;justin trudeau|international longshore;british columbia maritime employers association;warehouse union canada,A7D2DA93E4254E291B9D5708B4EE4153,https://infotel.ca/images/news/cp/photos/20230719170724-64b8555d845e9c7ddbfe9856jpeg.jpg?q=90
3038,https://www.ideastream.org/health/2023-07-19/cuyahoga-county-reports-largest-number-of-overdose-deaths-in-one-day-medical-examiner-says,"Cuyahoga County reports largest number of overdose deaths in one day, medical examiner says",health services;ohio state university,9F474F896B8FBF8F6BADA502486EEE6B,http://npr-brightspot.s3.amazonaws.com/legacy/uploads/2018/4/11/test_strip_still0.jpg
3039,https://www.knau.org/knau-and-arizona-news/2023-07-19/epa-to-open-flagstaff-office-to-address-abandoned-uranium-mines,EPA to open Flagstaff office to address abandoned uranium mines,protection agency,375D09F6836FD4873D9F19FFEC34955D,http://npr-brightspot.s3.amazonaws.com/legacy/sites/knau/files/201910/knau_uranium.jpg
3040,https://tucson.com/news/local/subscriber/environment-arizona-construction-development-government-interstate/article_f6c7a216-2663-11ee-a0e7-77e5dbca767a.html,Pygmy owl listed as threatened in Southern Arizona,haikowski;adelita grijalva;noah greenwald;david godlewski;john hinderaker|u s department of the;wildlife service;u s army corps of engineers;arizona department of transportation;southern arizona home builders association;u s supreme court;ironwood national monument;saguaro national park;supreme court;u s district court,A02FB814810214306CA1ABEE426B8282,https://bloximages.chicago2.vip.townnews.com/tucson.com/content/tncms/assets/v3/editorial/9/12/91217964-2672-11ee-8df3-83677b7893fe/57cf51ba2d8d3.image.jpg?crop=619%2C349%2C0%2C98
3041,https://wrno.iheart.com/content/2023-07-19-goodwill-plans-to-open-new-store-in-former-lowes-in-new-orleans-east/,Goodwill Plans To Open New Store In Former Lowe's In New Orleans East,industries of southeastern louisiana,3B995F7BB235651DF45A6799536E4445,"https://i.iheart.com/v3/re/assets.getty/64b80c3313c66f9fe827cb43?ops=gravity(%22north%22),fit(1200,675),quality(65)"
3042,https://www.newyorker.com/news/the-political-scene/a-day-in-the-life-of-jim-mcgovern-us-congress,A Day in the Life of Congress's Traffic Cop,blunt;kevin mccarthy;dennis hastert;ashli babbitt;george mcgovern;paul ryan;newt gingrich;joe moakley;shirley chisholm;robert kennedy;thomas massie;tom cole;kadir nelson;eric adams;nancy pelosi;john boehner;ronald reagan;jim mcgovern|capitol police;committee of the house of representatives;workforce committee;poor people campaign,6C4064E632A005219CDF38150F189303,"https://media.newyorker.com/photos/64b565463f0ea61101b7bd40/16:9/w_1280,c_limit/Kim-Jim-McGovern.jpg"
3043,http://www.bigcountry995.com/story/64b873c20419b7072c64128a/business-owners-learn-about-tulsa-police-homicide-unit-at-leadership-event,Business Owners Learn About Tulsa Police Homicide Unit At Leadership Event,police homicide detective jason white;tulsa police homicide unit on,CAF64168DEA6A35AFAD74252BB498BD8,https://cdn.field59.com/KOTV/27111e9db5a6e29751c562f4d7bc500fd52c3b6f.jpg
3044,http://www.bigcountry995.com/story/64b8720c08392b0726bc4f1e/tulsa-health-department-confirms-west-nile-virus-in-mosquito-traps,Tulsa Health Department Confirms West Nile Virus In Mosquito Traps,department;morrison;tulsa health department,9E440F68526D36C9B18021BC791185BB,https://cdn.field59.com/KOTV/2f2f6bda48f867caad16f8763453afce9f352e0a.jpg
3045,https://www.complex.com/sneakers/a/victor-deng/nike-air-force-1-low-kobe-bryant-fz1151-100-release-date,Nike Air Force 1 Low 'Kobe Bryant' FZ1151-100 Release Date,air;nike air;los angeles lakers;kobe bryant air,62D8334087CC99DC6A90BFDAA969C6CC,https://img.buzzfeed.com/buzzfeed-static/static/2023-07/19/21/campaign_images/bafac8ed7e60/kobe-bryant-themed-nike-air-force-1s-are-on-the-w-3-939-1689802959-0_dblbig.jpg
3046,https://infotel.ca/newsitem/as-new-zealand-gunman/cp162914977,A gunman in New Zealand kills 2 people ahead of Women's World Cup tournament | iNFOnews,chris hipkins;abbie parr;maren mjelde;jenna fryer|team united states;team norway;police superintendent sunny patel,CB4EA7BD5A7D6FCFE0F98FC763941E09,https://infotel.ca/images/news/cp/photos/20230719190728-64b871f783cc748933871172jpeg.jpg?q=90
3047,https://cowboystatedaily.com/2023/07/19/lawmakers-question-tribal-prayer-training-in-state-funded-school/,Lawmakers Question Tribal Prayer Training In State-Funded School,chestek;cale case;sarah penn;jesus christ|service office;u s supreme court;arapahoe school;neither of the committee co;committee on tribal relations,3466CC91B8DCBF811B255764B591386A,https://cowboystatedaily.imgix.net/Wyoming-powwow-7.19.23.jpg?ixlib=js-3.8.0&q=75&auto=format%2Ccompress&fit=crop
3048,https://www.bbc.co.uk/news/uk-wales-66099850,AI: Digital artist's work copied more times than Picasso,rutkowski;irene fubara-manuel;james lewis;pablo picasso;caroline sinders;clare hutchinson phil john;harry hambley|instagram;university of sussex,DDD38157B7B2299B684E508F3E3B7CC1,https://ichef.bbci.co.uk/news/1024/branded_news/7C4D/production/_130412813_img_2055.jpg
3049,https://punchng.com/renowned-nigerian-writer-kole-omotoso-dies-at-80/,"Renowned Nigerian writer, Kole Omotoso, dies at 80",college;university of ibadan;university of the western cape;drama department of the stellenbosch university;university of edinburgh;national university of lesotho;university of stirling,611CEAFD373F54857059B80EB067E389,https://cdn.punchng.com/wp-content/uploads/2023/07/20002934/Professor-Kole-Omotoso.jpeg
3050,https://www.ocregister.com/2023/07/19/judges-tentative-ruling-denies-attempt-to-stop-huntington-beach-air-show-settlement/,Judge's tentative ruling denies attempt to stop Huntington Beach air show settlement Ã¢â‚¬â€œ Orange County Register,bixby;kim carr;martha gooding;connie boardman;lee fink|energy corp,4C430CE2E3128737E8A37EAD40E70FDB,https://www.ocregister.com/wp-content/uploads/2023/07/OCR-L-HBAIRSHOW-1006-16-kd.jpg
3051,https://www.complex.com/pop-culture/a/brandon-constantine/fifa-womens-world-cup-trophy-tour,The FIFA Women's World CupÃ¢â€žÂ¢ Trophy Tour Visited 32 Countries To Get Fans,tour;telemundo,FE79A55439695BE74314587560E2F8F9,https://img.buzzfeed.com/buzzfeed-static/static/2023-07/19/20/campaign_images/f57b6433cc16/the-fifa-womens-world-cup-trophy-tour-visited-32--3-723-1689798972-7_dblbig.jpg
3052,https://gizmodo.com.au/2023/07/apple-is-reportedly-making-fast-progress-on-its-own-apple-gpt/,Apple Is Reportedly Making Fast Progress on Its Own 'Apple GPT',google;bloomberg,C72F61E6B59B850B8271CCE810DAD209,https://gizmodo.com.au/wp-content/uploads/2023/07/d94e37790af085f07466206d4705d4e7.jpg?quality=75
3053,https://variety.com/2023/film/global/anna-higgs-meta-bafta-casarotto-ramsay-1235673803/,Anna Higgs Joins Agency Casarotto Ramsay as Managing Director,prain;bisha k ali;jack thorne;kate mccullough;tennessee williams;steve mcqueen;tracy brimm;anna higgs;dearbhla walsh;edward berger;jenne casarotto;lucy kirkwood;kibwe tavares;casarotto ramsay;johan renck;anthony mestriner;rachel taylor;lenny abrahamson;abby singer;jessica hobbs;david hare;emma trounson|casarotto ramsay associates;film committee;british academy,459471F95AA165D9BD6713868A0A4E89,https://variety.com/wp-content/uploads/2023/07/Anna-Higgs.jpg?&crop=1
3054,https://energeticcity.ca/2023/07/19/high-speed-internet-benefits-northern-b-c-economy-bc-stats-study/,High-speed internet benefits Northern B.C. economy: BC Stats study,of citizen services,30AE400F60DCCAAF6B6C72146A0A7DFC,https://150107047.v2.pressablecdn.com/wp-content/uploads/2023/01/Internet-cable.jpg
3055,https://calgary.ctvnews.ca/1-dead-in-vehicle-rollover-west-of-millarville-alta-1.6486531,"Rollover west of Millarville, Alta., leaves1dead",affairs canada,074E4D3B4263CEC688A5D43FC12652DA,https://www.ctvnews.ca/content/dam/ctvnews/en/images/2021/8/13/rcmp--rcmp-generic-1-5546435-1628886966658.jpg
3056,https://www.wbur.org/news/2023/07/19/governors-council-maura-healey-pardons,Governor's Council approves all 7 of Healey's pardon recommendations,amet;charlie baker;kim driscoll;maura healey;gerald waloewandja;xavier delvalle;marilyn petitto devaney;terrance williams;deborah pickard;timothy mcguirk|news service;governor council;governor council on;u s army;boston fire department;office of public safety,8F756CA04269B5B6A4C53C350A46E2FB,https://wordpress.wbur.org/wp-content/uploads/2023/06/06-15_Healey_Pardons_1.jpg
3057,https://www.stuff.co.nz/taranaki-daily-news/300931470/car-ploughs-into-taranaki-pub-injuring-two,"Car 'ploughs' into Taranaki pub, injuring two",base hospital;normanby hotel,B455382885A9420FB6A9D1CA2BDEFFD9,https://resources.stuff.co.nz/content/dam/images/4/z/6/0/b/x/image.related.StuffLandscapeSixteenByNine.1420x800.4z607i.png/1689810433801.jpg
3058,https://nevadanewsandviews.com/governor-lombardo-announces-new-boards-and-commissions-appointments/,Governor Lombardo Announces New Boards and Commissions Appointments Ã¢â‚¬â€œ Nevada News and Views,t moran;stanley olsen;hayley williamson;leo brent wright;las vegas;joe lombardo;brian sandoval;kenneth goodrich;ken goodrich;steve sisolak;yolanda king|nevada state bank;joshua nordquist commission on mineral resources;nevada taxicab authority;goettl academy;tina yan department of administration appeals officers;puonyarat premsrirut colorado river commission;board member of the children advocacy center;nevada commission on tourism;kara kelley colorado river commission;randy griffin commission on mineral resources;john moran commission on ethics;charles mccall board of fire services;infrastructure bank;nevada commission on ethics;carolyn broussard department of administration appeals officers;mark damron conservation commission;darrell pursel commission on off;goodrich;guy snow nevada clean energy fund;julie dame early intervention interagency coordinating council;nevada homebuilders association;stacy alaribe governor council on developmental disabilities;charles york department of administration appeals officers;javon johnson nevada arts council;rian glassford board of fire services;stephen neel board of fire services;dallas haun athletic commission;california public utilities commission;leaders council;cemetery services board;governor workforce development board;public utilities commission;board of economic development;nettie oliverio nevada arts council;nevada athletic commission;robert felder commission on mineral resources;nevada security bank;las vegas stadium authority;las vegas chamber;environmental protection agency;workforce development board,F4B7ECA47D3786ABD6FC4F68782E9BFB,https://nevadanewsandviews.com/wp-content/uploads/2022/08/Nevada-News-Views.02-1000x564.jpg
3059,https://news.yahoo.com/four-ways-2023-women-world-230116877.html,Four ways the 2023 Women's World Cup is breaking new ground,lyonnais;gianni infantino;david aganzo;nicolas delepine;melchie dumornay|cnn,475195D1569C9F8A7181D5C5A7F9BDE5,https://media.zenfs.com/en/cnn_articles_875/e7725e67dc45239b9b2301cef2e47da1
3060,https://www.yahoo.com/lifestyle/frontier-airlines-celebrates-29th-anniversary-223000603.html,Frontier Airlines Celebrates 29th Anniversary with Unbeatable $29 Flights,airlines;frontier airline,4864E5296C65D618C79037196AEF2583,https://media.zenfs.com/en/travel_noire_articles_954/7a68a352ba16aa42fb04c654561166e9
3061,https://www.timescall.com/2023/07/19/rainbow-heart-mural-brightens-downtown-longmont/,Rainbow heart mural brightens downtown Longmont,bayer;elaine waterman;lara rutledge|firehouse art center;colorado art therapy association;firehouse art center project rainbow love,3F984C692658D431BF657E39014F0C64,https://www.timescall.com/wp-content/uploads/2023/07/DCC-L-MURAL-02.jpg
3062,https://www.dailybreeze.com/2023/07/19/redondo-beach-gets-1st-look-at-concept-for-new-waterfront-education-facility/,Redondo Beach gets 1st look at concept for new waterfront education facility,herjeczki;mike witzansky;julie coll;bill brand;greg kapovich|city council;waterfront development;city council on,9F7F9544397D231A5BC04D050B65E98D,https://www.dailybreeze.com/wp-content/uploads/2023/07/TDB-L-RB-WATERFRONT-0720-02.jpg
3063,https://calgary.ctvnews.ca/alberta-hail-seeding-operation-protects-against-severe-storm-damage-1.6486291,Hail damage in Alberta mitigated by cloud seeding operation,oswald;adam brainard;audrey petit;terry krauss|insurance bureau of canada;weather modification international,3F26FD93F17CC51A96AFADBA2AEC8405,https://www.ctvnews.ca/content/dam/ctvnews/en/images/2023/7/19/pilot-mitchell-oswald-and-co-pilot-audrey-petit-1-6486296-1689801464437.jpg
3064,https://www.thestar.com.my/business/business-news/2023/07/20/temasek-seeks-partnerships-in-india-investment,Temasek seeks partnerships in India investment,temasek holdings pte;singapore telecommunications ltd;bharti airtel ltd;singapore airlines ltd;temasek;reuters,3FF228023537329AF2FB1F7C2D9C305E,https://apicms.thestar.com.my/uploads/images/2023/07/20/2186273.jpeg
3065,https://www.ecowatch.com/global-energy-forecast-2024-emissions-demand-iea.html,"'Now Is the Time' to Curb Energy Emissions as Demand Rebounds, IEA Expert Says",states;international energy agency;european union;reuters,514C2B397974825032DBDF4E8642253D,https://www.ecowatch.com/wp-content/uploads/2023/07/solar-and-wind-ma.jpg
3066,https://thejetpress.com/posts/5-intriguing-ny-jets-position-battles-2023-michael-carter,5 most intriguing NY Jets position battles to watch this summer,sherwood;quincy williams;aaron rodgers;chazz surratt;hamsah nasirildeen;kwon alexander|,774F2DEA36B749EBE214BE45EF834297,"https://images2.minutemediacdn.com/image/upload/c_crop,w_2066,h_1162,x_0,y_312/c_fill,w_1440,ar_16:9,f_auto,q_auto,g_auto/images/GettyImages/mmsport/30/01h5qbhvdrw1e7s1xc78.jpg"
3067,https://punchng.com/no-phone-conversation-between-cjn-tinubu-says-supreme-court/,"No phone conversation between CJN, Tinubu, says Supreme Court",tinubu;bola tinubu;justice olukayode ariwoola;festus akande|supreme court;presidential election petition court;department of state services,0A1C1599B3C0020131E8E2A9C121999C,https://cdn.punchng.com/wp-content/uploads/2022/10/13083406/Chief-Justice-of-Nigeria-Olukayode-Ariwoola-.jpg
3068,https://mb.com.ph/2023/7/20/nissan-philippines-and-department-of-tourism-renewed-partnership-to-launch-drive-pinas,Nissan Philippines and Department of Tourism renewed partnership to Launch Drive Pinas,paz-abubakar;christina garcia frasco;juan manuel hoyos|nissan;while the department of tourism;nissan philippines inc;department of tourism,6D31668AA7852A948AB30C8698408282,https://storage.googleapis.com/mb-mkt-neo-prod-1-uploads/072023_Nissan_DOT_1_0581717104/072023_Nissan_DOT_1_0581717104.jpg
3069,https://www.eastbaytimes.com/2023/07/19/oakland-as-trade-shintaro-fujinami-to-baltimore-orioles/,Oakland A's trade Shintaro Fujinami to Baltimore Orioles,kemp;easton lucas;shintaro fujinami;ramon laureano;tayler scott;aledmys diaz;jace pederson|pepperdine university,EBABDA45C821BBE26DD25E46A3FB0697,https://www.eastbaytimes.com/wp-content/uploads/2023/07/BNG-L-AS-0717-15-2.jpg
3070,https://www.yahoo.com/news/suspect-arrested-1986-murder-crossed-234100939.html,Suspect arrested in 1986 murder after he crossed the border to celebrate birthday,canales;barbara villarreal|police in lovington;garland police department;lea county detention center,1F089CC11EB4568DC08CAD50FC8D3771,https://s.yimg.com/ny/api/res/1.2/RYdaxeD5v9M4QIe3xFjJKQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTc-/https://media.zenfs.com/en/cbs_news_897/c3bea0daddc0e97ee508cd8ee49a88b9
